"t","x","y","z"
3.956642300E-1,-9.847352028E0,7.182605099E-3,-3.687070608E-1
3.983110190E-1,-9.825803757E0,-1.436521020E-2,-3.711012602E-1
3.998480000E-1,-9.804255486E0,-3.112462163E-2,-3.519476354E-1
4.024128650E-1,-9.813833237E0,-4.309562966E-2,-3.423708379E-1
4.038474230E-1,-9.821015358E0,-4.070143029E-2,-3.327940404E-1
4.065145960E-1,-9.823410034E0,-4.788403213E-2,-3.184288144E-1
4.079035380E-1,-9.828198433E0,-5.267243832E-2,-3.088520169E-1
4.106157490E-1,-9.813833237E0,-7.900865376E-2,-2.825157940E-1
4.120793070E-1,-9.813833237E0,-1.077390760E-1,-2.585737705E-1
4.147310960E-1,-9.818621635E0,-1.268926859E-1,-2.537853718E-1
4.161233460E-1,-9.825803757E0,-1.484405100E-1,-2.394201756E-1
4.187677300E-1,-9.835380554E0,-1.915361285E-1,-2.370259613E-1
4.203155380E-1,-9.823410034E0,-2.082955539E-1,-2.226607651E-1
4.228604230E-1,-9.828198433E0,-2.059013397E-1,-2.130839527E-1
4.243226150E-1,-9.852140427E0,-2.346317619E-1,-2.011129409E-1
4.268426920E-1,-9.861717224E0,-2.585737705E-1,-1.963245422E-1
4.284356530E-1,-9.864110947E0,-2.681505978E-1,-1.891419291E-1
4.311384420E-1,-9.871294022E0,-2.968810201E-1,-1.915361285E-1
4.325443460E-1,-9.890447617E0,-3.327940404E-1,-1.819593310E-1
4.351623840E-1,-9.900024414E0,-3.399766386E-1,-1.795651317E-1
4.366886150E-1,-9.914389610E0,-3.591302633E-1,-1.651999205E-1
4.393534610E-1,-9.938331604E0,-3.806780577E-1,-1.628057212E-1
4.409296530E-1,-9.933543205E0,-3.926490843E-1,-1.532289088E-1
4.434573650E-1,-9.921571732E0,-4.070142806E-1,-1.388636976E-1
4.448943840E-1,-9.933543205E0,-4.285621047E-1,-1.221042871E-1
4.473776530E-1,-9.919178009E0,-4.453215301E-1,-9.337386489E-2
4.489943460E-1,-9.902418137E0,-4.525041282E-1,-8.858546615E-2
4.516865180E-1,-9.883264542E0,-4.525041282E-1,-9.097966552E-2
4.531106530E-1,-9.892841339E0,-4.357447028E-1,-1.101332754E-1
4.558036340E-1,-9.883264542E0,-4.381389022E-1,-1.101332754E-1
4.572175000E-1,-9.861717224E0,-4.189853072E-1,-1.005564705E-1
4.599058650E-1,-9.832986832E0,-4.213795066E-1,-1.005564705E-1
4.613804610E-1,-9.813833237E0,-4.213795066E-1,-1.077390760E-1
4.640086340E-1,-9.799467087E0,-4.165911078E-1,-1.053448766E-1
4.653928840E-1,-9.770736694E0,-4.118026793E-1,-1.125274822E-1
4.681107880E-1,-9.768342972E0,-4.070142806E-1,-1.101332754E-1
4.695655000E-1,-9.725247383E0,-4.022258818E-1,-1.101332754E-1
4.722135180E-1,-9.718064308E0,-3.711012602E-1,-1.029506698E-1
4.737856150E-1,-9.718064308E0,-3.782838583E-1,-1.101332754E-1
4.763429410E-1,-9.706093788E0,-3.711012602E-1,-1.125274822E-1
4.778045000E-1,-9.689333916E0,-3.375824392E-1,-1.268926859E-1
4.804458260E-1,-9.674968719E0,-3.280056417E-1,-1.101332754E-1
4.819912690E-1,-9.686940193E0,-3.280056417E-1,-1.029506698E-1
4.845489030E-1,-9.713275909E0,-3.327940404E-1,-1.029506698E-1
4.861103840E-1,-9.725247383E0,-3.184288144E-1,-9.337386489E-2
4.886515570E-1,-9.737217903E0,-3.232172430E-1,-8.619125932E-2
4.900426150E-1,-9.751583099E0,-3.112462163E-1,-9.337386489E-2
4.927542110E-1,-9.744400978E0,-3.232172430E-1,-9.576806426E-2
4.943375000E-1,-9.746794701E0,-3.256114423E-1,-9.337386489E-2
4.968694800E-1,-9.758766174E0,-3.208230138E-1,-9.576806426E-2
4.982550380E-1,-9.756371498E0,-3.136404157E-1,-9.576806426E-2
5.008146920E-1,-9.777919769E0,-3.280056417E-1,-1.005564705E-1
5.024586150E-1,-9.794678688E0,-3.327940404E-1,-1.077390760E-1
5.049556920E-1,-9.806650162E0,-3.303998411E-1,-1.173158810E-1
5.064811530E-1,-9.782708168E0,-3.327940404E-1,-1.316810995E-1
5.090233460E-1,-9.780313492E0,-3.303998411E-1,-1.436520964E-1
5.107050000E-1,-9.799467087E0,-3.375824392E-1,-1.556231081E-1
5.132835570E-1,-9.806650162E0,-3.495534360E-1,-1.723825186E-1
