"t","x","y","z"
5.162081990E-1,-9.162978828E-2,3.451388776E-1,-4.453207552E-1
5.182303920E-1,-9.346238524E-2,3.426954150E-1,-4.440990388E-1
5.203129680E-1,-9.957103431E-2,3.378084898E-1,-4.550946057E-1
5.222713150E-1,-1.001819000E-1,3.359758854E-1,-4.599815309E-1
5.242716610E-1,-1.026253626E-1,3.341432810E-1,-4.630358517E-1
5.263421610E-1,-1.062905490E-1,3.359758854E-1,-4.673119187E-1
5.283777380E-1,-1.123992056E-1,3.353650272E-1,-4.654793143E-1
5.304482760E-1,-1.178969890E-1,3.353650272E-1,-4.667010605E-1
5.324837380E-1,-1.203404516E-1,3.341432810E-1,-4.685336351E-1
5.345540840E-1,-1.233947799E-1,3.365867436E-1,-4.654793143E-1
5.366370450E-1,-1.276708394E-1,3.316998184E-1,-4.667010605E-1
5.386588150E-1,-1.282816976E-1,3.323107064E-1,-4.673119187E-1
5.406942380E-1,-1.350012124E-1,3.243694305E-1,-4.673119187E-1
5.426968150E-1,-1.423316002E-1,3.170390725E-1,-4.660901725E-1
5.446967380E-1,-1.459967941E-1,3.121521473E-1,-4.673119187E-1
5.467660070E-1,-1.508837193E-1,3.042109013E-1,-4.660901725E-1
5.488008910E-1,-1.588249654E-1,2.962696552E-1,-4.685336351E-1
5.508707380E-1,-1.618792862E-1,2.926044464E-1,-4.673119187E-1
5.529053150E-1,-1.685988009E-1,2.871066630E-1,-4.599815309E-1
5.549748140E-1,-1.710422635E-1,2.864958048E-1,-4.618141353E-1
5.570573140E-1,-1.728748679E-1,2.858849466E-1,-4.569272101E-1
5.590783530E-1,-1.795943826E-1,2.816088796E-1,-4.514294267E-1
5.611597380E-1,-1.881465018E-1,2.742784917E-1,-4.453207552E-1
5.631175070E-1,-1.905899495E-1,2.724458873E-1,-4.447098970E-1
5.651165450E-1,-2.009746730E-1,2.687807083E-1,-4.343251884E-1
5.671856220E-1,-2.101376504E-1,2.669481039E-1,-4.343251884E-1
5.692199300E-1,-2.174680233E-1,2.645046413E-1,-4.318817258E-1
5.712893140E-1,-2.296853364E-1,2.596177161E-1,-4.233296216E-1
5.733236990E-1,-2.400700450E-1,2.626720667E-1,-4.166100919E-1
5.753925840E-1,-2.504547536E-1,2.663372457E-1,-4.105014503E-1
5.774755070E-1,-2.571742535E-1,2.675589919E-1,-4.062253833E-1
5.794972370E-1,-2.687807083E-1,2.700024247E-1,-4.007275999E-1
5.815322370E-1,-2.834414840E-1,2.730567753E-1,-3.915646076E-1
5.835340070E-1,-2.901609838E-1,2.730567753E-1,-3.878994286E-1
5.855331220E-1,-3.042109013E-1,2.724458873E-1,-3.824016452E-1
5.876025450E-1,-3.182607889E-1,2.730567753E-1,-3.787364662E-1
5.896374300E-1,-3.255911767E-1,2.736676335E-1,-3.732386529E-1
5.917067370E-1,-3.408628106E-1,2.724458873E-1,-3.726277947E-1
5.937666990E-1,-3.543018401E-1,2.730567753E-1,-3.701843321E-1
5.958341990E-1,-3.628539443E-1,2.736676335E-1,-3.714060783E-1
5.979158530E-1,-3.762930036E-1,2.755002379E-1,-3.604104817E-1
5.999377760E-1,-3.842342496E-1,2.822197378E-1,-3.585779071E-1
6.020189680E-1,-3.915646076E-1,2.852740586E-1,-3.573561609E-1
6.039779300E-1,-4.001167417E-1,2.889392674E-1,-3.530801237E-1
6.059775070E-1,-4.074471295E-1,2.877175212E-1,-3.536909819E-1
6.080464680E-1,-4.111123085E-1,2.901609838E-1,-3.512475193E-1
6.100816990E-1,-4.227187634E-1,2.883284092E-1,-3.475823104E-1
6.121504680E-1,-4.300491214E-1,2.895501256E-1,-3.426954150E-1
6.141856600E-1,-4.349360466E-1,2.901609838E-1,-3.408628106E-1
6.162553910E-1,-4.379903674E-1,2.901609838E-1,-3.390302062E-1
6.183378910E-1,-4.422664344E-1,2.919935882E-1,-3.347541690E-1
6.203596220E-1,-4.428772926E-1,2.889392674E-1,-3.280346394E-1
6.223948910E-1,-4.404338300E-1,2.877175212E-1,-3.237585723E-1
6.243962370E-1,-4.434881806E-1,2.828305960E-1,-3.182607889E-1
6.263959300E-1,-4.453207552E-1,2.761110961E-1,-3.097086847E-1
6.284647760E-1,-4.428772926E-1,2.724458873E-1,-3.066543639E-1
6.305007370E-1,-4.416555762E-1,2.620611787E-1,-3.042109013E-1
6.325699680E-1,-4.398229718E-1,2.498438805E-1,-2.932153046E-1
6.346049300E-1,-4.349360466E-1,2.419026345E-1,-2.913827300E-1
6.366743530E-1,-4.294382632E-1,2.296853364E-1,-2.913827300E-1
6.387566990E-1,-4.221078753E-1,2.119702399E-1,-2.834414840E-1
6.407785060E-1,-4.190535545E-1,2.040289938E-1,-2.809980214E-1
6.428596600E-1,-4.098905921E-1,1.875356287E-1,-2.797762752E-1
6.448148910E-1,-4.019493461E-1,1.740965992E-1,-2.742784917E-1
6.468160060E-1,-4.001167417E-1,1.661553532E-1,-2.748893499E-1
6.488852370E-1,-3.921754956E-1,1.563815027E-1,-2.748893499E-1
