"t","x","y","z"
1.744868010E1,1.342428875E1,-2.319981337E0,-4.146757126E0
1.745074964E1,1.340274143E1,-2.319981337E0,-4.376600742E0
1.745278533E1,1.336682796E1,-2.303221941E0,-4.469974518E0
1.745485429E1,1.333091545E1,-2.248155355E0,-4.663905144E0
1.745688933E1,1.325430107E1,-2.154781580E0,-4.824316502E0
1.745895818E1,1.321120453E1,-2.090138197E0,-4.900930882E0
1.746099321E1,1.308670616E1,-1.929726601E0,-5.011064053E0
1.746306221E1,1.295741940E1,-1.733402014E0,-5.092466831E0
1.746509710E1,1.278982544E1,-1.623268723E0,-5.142745018E0
1.746716641E1,1.268687439E1,-1.391031146E0,-5.142745018E0
1.746920160E1,1.242830086E1,-1.137245774E0,-5.140350819E0
1.747127071E1,1.216972733E1,-8.547300100E-1,-5.125985622E0
1.747330587E1,1.205480576E1,-7.038952708E-1,-5.102043629E0
1.747537475E1,1.179862595E1,-3.830722570E-1,-5.051765442E0
1.747740956E1,1.154962921E1,-7.422025502E-2,-4.987122059E0
1.747947891E1,1.143470764E1,7.182604820E-2,-4.932055473E0
1.748151364E1,1.123598862E1,4.046200812E-1,-4.793191910E0
1.748358252E1,1.101093388E1,7.254431248E-1,-4.601655483E0
1.748561733E1,1.089122391E1,8.810662031E-1,-4.491522312E0
1.748768656E1,1.068532181E1,1.194706678E0,-4.244919777E0
1.748972148E1,1.049618053E1,1.493981838E0,-3.967192173E0
1.749179048E1,1.031182671E1,1.630451322E0,-3.667917013E0
1.749382514E1,1.022324085E1,1.929726601E0,-3.526659012E0
1.749589383E1,1.004367638E1,2.205059767E0,-3.191470861E0
1.749792818E1,9.897629738E0,2.425326347E0,-2.813186884E0
1.749999679E1,9.830592155E0,2.540247917E0,-2.628833532E0
1.750203152E1,9.686940193E0,2.724601507E0,-2.250549555E0
1.750410029E1,9.583989143E0,2.870647907E0,-1.853112102E0
1.750613518E1,9.526528358E0,2.928108692E0,-1.659181833E0
1.750820429E1,9.449913979E0,3.040636063E0,-1.285686255E0
1.751023941E1,9.366117477E0,3.102885485E0,-9.002198577E-1
1.751230918E1,9.346963882E0,3.126827478E0,-7.062895298E-1
