"t","x","y","z"
3.521023530E-1,-1.154535338E-1,-1.052520871E0,-8.002334833E-2
3.541716220E-1,-1.148426682E-1,-1.075733662E0,-8.491026610E-2
3.562056220E-1,-1.123992056E-1,-1.095281363E0,-8.735372871E-2
3.582743140E-1,-1.136209369E-1,-1.106887817E0,-9.224065393E-2
3.603553140E-1,-1.062905490E-1,-1.129489779E0,-9.590584040E-2
3.623604300E-1,-1.007927656E-1,-1.158200502E0,-1.001819000E-1
3.643170450E-1,-9.529497474E-2,-1.174693823E0,-1.026253626E-1
3.663865070E-1,-8.796459436E-2,-1.208291411E0,-1.105666086E-1
3.684200070E-1,-7.941248268E-2,-1.238223910E0,-1.191187203E-1
3.704889300E-1,-7.574728876E-2,-1.252884626E0,-1.282816976E-1
3.725235070E-1,-7.086037099E-2,-1.277319193E0,-1.319468915E-1
3.745928530E-1,-6.475171447E-2,-1.298699498E0,-1.429424733E-1
3.766272370E-1,-6.291911751E-2,-1.311527729E0,-1.441642046E-1
3.786966220E-1,-5.558873713E-2,-1.324966669E0,-1.569923609E-1
3.807784300E-1,-4.886921868E-2,-1.334129691E0,-1.649336219E-1
3.827358530E-1,-4.153883830E-2,-1.334129691E0,-1.734857261E-1
3.848600450E-1,-3.176499158E-2,-1.336573124E0,-1.826487035E-1
3.867649300E-1,-2.138028294E-2,-1.340238333E0,-1.942551434E-1
3.887642760E-1,-1.649336144E-2,-1.341460109E0,-1.966986060E-1
3.908335830E-1,-4.276056774E-3,-1.339627504E0,-2.040289938E-1
3.928675830E-1,7.941247895E-3,-1.339016676E0,-2.156354338E-1
3.949370070E-1,1.527163107E-2,-1.341460109E0,-2.235766798E-1
3.969714300E-1,2.321287990E-2,-1.344514370E0,-2.302961946E-1
3.990402760E-1,2.809980139E-2,-1.348179579E0,-2.388483137E-1
4.011221990E-1,3.176499158E-2,-1.351844788E0,-2.461786866E-1
4.031270070E-1,2.993239649E-2,-1.353677392E0,-2.504547536E-1
4.052062760E-1,2.626720630E-2,-1.369559884E0,-2.596177161E-1
4.071118140E-1,2.260201424E-2,-1.377501130E0,-2.651155293E-1
4.091111220E-1,1.404990070E-2,-1.399492264E0,-2.712241709E-1
4.111803140E-1,1.221730490E-3,-1.422094345E0,-2.755002379E-1
4.132149300E-1,-6.719517522E-3,-1.432479024E0,-2.828305960E-1
4.152830830E-1,-2.809980139E-2,-1.453248382E0,-2.852740586E-1
4.173172370E-1,-5.436700583E-2,-1.469130874E0,-2.840523422E-1
4.193862370E-1,-7.819075137E-2,-1.471574426E0,-2.828305960E-1
4.214675830E-1,-9.285151958E-2,-1.472796082E0,-2.755002379E-1
4.234201600E-1,-1.172861308E-1,-1.471574426E0,-2.675589919E-1
4.254326990E-1,-1.447750628E-1,-1.469130874E0,-2.547308207E-1
4.275021220E-1,-1.582140923E-1,-1.465465665E0,-2.474004179E-1
4.295366990E-1,-1.795943826E-1,-1.453859329E0,-2.382374406E-1
4.316058910E-1,-2.064724565E-1,-1.441641927E0,-2.241875380E-1
4.336406600E-1,-2.156354338E-1,-1.434922457E0,-2.162462920E-1
4.356658530E-1,-2.333505303E-1,-1.416596532E0,-1.960877478E-1
4.376647760E-1,-2.480112910E-1,-1.390940189E0,-1.789835095E-1
4.397343910E-1,-2.590068579E-1,-1.375668526E0,-1.655444801E-1
4.418162370E-1,-2.706133127E-1,-1.335351467E0,-1.484402567E-1
4.438148140E-1,-2.828305960E-1,-1.291369081E0,-1.252273768E-1
4.457691220E-1,-2.846632004E-1,-1.264491081E0,-1.142318025E-1
4.478376220E-1,-2.932153046E-1,-1.215621829E0,-9.040805697E-2
4.498720450E-1,-2.968805134E-1,-1.161254883E0,-6.902777404E-2
4.519407370E-1,-2.974913716E-1,-1.133765936E0,-5.681046844E-2
4.539753140E-1,-3.029891551E-1,-1.080620646E0,-3.237585723E-2
4.560439290E-1,-3.060434759E-1,-1.031751394E0,-1.343903504E-2
4.580783140E-1,-3.072652221E-1,-1.007316828E0,-4.886921961E-3
4.601459680E-1,-3.054326177E-1,-9.566149712E-1,1.527163107E-2
4.622280830E-1,-3.005456924E-1,-9.053022861E-1,2.871066704E-2
4.641860060E-1,-2.919935882E-1,-8.790351152E-1,3.665191308E-2
4.663093140E-1,-2.877175212E-1,-8.265006542E-1,5.253441259E-2
4.682140830E-1,-2.712241709E-1,-7.690793276E-1,5.497787148E-2
4.702131220E-1,-2.614503205E-1,-7.403686643E-1,5.681046844E-2
4.722816220E-1,-2.443460971E-1,-6.817256212E-1,5.619960278E-2
4.743154680E-1,-2.217440903E-1,-6.218608022E-1,4.886921868E-2
4.763844290E-1,-2.009746730E-1,-5.668829679E-1,4.520402849E-2
4.784184290E-1,-1.887573600E-1,-5.351179838E-1,4.031710699E-2
4.804878520E-1,-1.673770845E-1,-4.819726646E-1,2.871066704E-2
4.825693520E-1,-1.472185254E-1,-4.282165468E-1,1.160643995E-2
4.845741990E-1,-1.417207420E-1,-4.050036669E-1,1.038470957E-2
4.867156220E-1,-1.270599663E-1,-3.585779071E-1,-9.773843922E-3
4.885510450E-1,-1.130100712E-1,-3.152064681E-1,-2.199114859E-2
4.905502750E-1,-1.062905490E-1,-2.944370508E-1,-2.565634064E-2
4.926191220E-1,-1.026253626E-1,-2.559525371E-1,-4.031710699E-2
4.946536980E-1,-9.773843735E-2,-2.199114859E-1,-5.070181563E-2
4.967230450E-1,-9.590584040E-2,-2.058615834E-1,-5.192354694E-2
4.987568910E-1,-9.651670605E-2,-1.747074574E-1,-5.681046844E-2
5.008263520E-1,-9.773843735E-2,-1.417207420E-1,-6.169738993E-2
5.029085450E-1,-1.014036313E-1,-1.282816976E-1,-5.803219974E-2
5.048660830E-1,-1.056796908E-1,-9.834930301E-2,-5.925392732E-2
5.068663140E-1,-1.069014147E-1,-7.086037099E-2,-5.619960278E-2
5.089351220E-1,-1.136209369E-1,-6.108652428E-2,-5.253441259E-2
5.109695450E-1,-1.172861308E-1,-4.153883830E-2,-4.581489414E-2
5.130379290E-1,-1.209513173E-1,-2.138028294E-2,-3.787364438E-2
5.150717750E-1,-1.240056455E-1,-1.404990070E-2,-3.359758854E-2
5.171400830E-1,-1.276708394E-1,-3.665191587E-3,-2.748893574E-2
5.191748910E-1,-1.307251602E-1,6.108652335E-3,-2.015855350E-2
5.212430830E-1,-1.331686229E-1,1.160643995E-2,-1.588249579E-2
5.233246980E-1,-1.356120855E-1,7.941247895E-3,-1.343903504E-2
5.253295830E-1,-1.374446750E-1,8.552113548E-3,-9.162978269E-3
5.272857750E-1,-1.398881376E-1,3.665191587E-3,-5.497787148E-3
5.293542370E-1,-1.404990107E-1,1.221730490E-3,-4.886921961E-3
5.313881600E-1,-1.392772794E-1,-7.941247895E-3,6.108652451E-4
5.334564680E-1,-1.386664063E-1,-2.015855350E-2,0.000000000E0
5.354914290E-1,-1.374446750E-1,-2.504547499E-2,0.000000000E0
