"t","x","y","z"
3.743263460E-1,7.269296050E-2,1.887573600E-1,-2.382374369E-2
3.768872300E-1,7.452555746E-2,1.857030392E-1,-2.809980139E-2
3.784508840E-1,7.269296050E-2,1.850921661E-1,-2.626720630E-2
3.809137690E-1,7.269296050E-2,1.832595766E-1,-2.809980139E-2
3.825774990E-1,7.330382615E-2,1.777617931E-1,-2.687807009E-2
3.853768300E-1,7.147123665E-2,1.740965992E-1,-2.809980139E-2
3.866247300E-1,7.147123665E-2,1.753183305E-1,-3.176499158E-2
3.894724840E-1,7.086037099E-2,1.692096740E-1,-2.809980139E-2
3.909147690E-1,6.963863969E-2,1.679879427E-1,-3.176499158E-2
3.935107150E-1,6.780604273E-2,1.637118906E-1,-3.054326214E-2
3.947994610E-1,6.780604273E-2,1.637118906E-1,-3.176499158E-2
3.975787530E-1,6.719517708E-2,1.588249654E-1,-3.054326214E-2
3.989587690E-1,6.475171447E-2,1.600466967E-1,-3.298672289E-2
4.016819460E-1,6.352998316E-2,1.563815027E-1,-3.237585723E-2
4.031235380E-1,6.352998316E-2,1.539380401E-1,-3.359758854E-2
4.058332150E-1,6.230825558E-2,1.569923609E-1,-3.665191308E-2
4.072084990E-1,5.864306539E-2,1.545489132E-1,-3.420845419E-2
4.098892530E-1,5.864306539E-2,1.551597714E-1,-3.604105115E-2
4.114614990E-1,5.497787148E-2,1.527163088E-1,-3.481931984E-2
4.140180610E-1,5.497787148E-2,1.539380401E-1,-3.543018550E-2
4.153310380E-1,5.070181563E-2,1.508837193E-1,-3.604105115E-2
4.181211760E-1,4.825835302E-2,1.484402567E-1,-3.604105115E-2
4.196561150E-1,4.642575979E-2,1.472185254E-1,-3.787364438E-2
4.221514990E-1,4.276056588E-2,1.441642046E-1,-3.604105115E-2
4.236636530E-1,3.909537569E-2,1.386664063E-1,-3.787364438E-2
4.263741760E-1,3.665191308E-2,1.362229437E-1,-3.726277873E-2
4.278051920E-1,3.298672289E-2,1.301143020E-1,-3.420845419E-2
4.304279610E-1,2.993239649E-2,1.282816976E-1,-3.787364438E-2
4.317244610E-1,2.687807009E-2,1.252273768E-1,-3.665191308E-2
4.342282300E-1,2.260201424E-2,1.203404516E-1,-3.420845419E-2
4.358498070E-1,1.832595654E-2,1.142318025E-1,-3.665191308E-2
4.383500760E-1,1.404990070E-2,1.117883399E-1,-3.298672289E-2
4.399947300E-1,1.099557430E-2,1.056796908E-1,-3.298672289E-2
4.426489990E-1,7.330383174E-3,1.020144969E-1,-3.481931984E-2
4.440669990E-1,1.832595794E-3,9.651670605E-2,-3.481931984E-2
4.467279610E-1,-1.221730490E-3,9.346238524E-2,-3.604105115E-2
4.482297300E-1,-2.443460980E-3,8.979719132E-2,-3.420845419E-2
4.509517530E-1,-9.162978269E-3,8.857546002E-2,-3.298672289E-2
4.522865760E-1,-1.099557430E-2,8.613199741E-2,-3.420845419E-2
4.548249610E-1,-1.649336144E-2,8.246681094E-2,-3.420845419E-2
4.564312300E-1,-1.954768784E-2,8.063421398E-2,-3.176499158E-2
4.588711920E-1,-2.199114859E-2,7.880161703E-2,-3.176499158E-2
4.605203070E-1,-2.809980139E-2,7.696902007E-2,-3.298672289E-2
4.630248450E-1,-3.481931984E-2,7.452555746E-2,-3.359758854E-2
4.646220760E-1,-3.481931984E-2,7.269296050E-2,-3.298672289E-2
4.674242910E-1,-4.092797264E-2,7.086037099E-2,-3.176499158E-2
4.686910380E-1,-4.764748737E-2,6.841690838E-2,-3.054326214E-2
4.715172140E-1,-5.253441259E-2,6.352998316E-2,-3.054326214E-2
4.730085760E-1,-5.558873713E-2,6.291911751E-2,-3.054326214E-2
4.755544840E-1,-5.986479297E-2,6.230825558E-2,-3.115412779E-2
4.768246530E-1,-6.841690838E-2,5.742133409E-2,-2.809980139E-2
4.796215990E-1,-6.963863969E-2,5.619960278E-2,-2.626720630E-2
4.809655760E-1,-7.635815442E-2,5.436700583E-2,-2.993239649E-2
4.837237140E-1,-7.819075137E-2,5.192354694E-2,-3.115412779E-2
4.851484220E-1,-8.368854225E-2,5.009094998E-2,-2.871066704E-2
4.878735990E-1,-8.674286306E-2,4.703662544E-2,-2.687807009E-2
4.892079610E-1,-9.040805697E-2,4.459316283E-2,-3.176499158E-2
4.919290990E-1,-9.162978828E-2,4.337143153E-2,-3.054326214E-2
4.933637300E-1,-9.040805697E-2,3.970624134E-2,-3.237585723E-2
4.960586370E-1,-9.651670605E-2,3.848451003E-2,-3.237585723E-2
4.973851530E-1,-9.773843735E-2,3.665191308E-2,-3.420845419E-2
5.001620220E-1,-1.007927656E-1,3.359758854E-2,-3.420845419E-2
5.014926920E-1,-1.014036313E-1,3.115412779E-2,-3.604105115E-2
5.041977300E-1,-1.050688252E-1,2.993239649E-2,-3.665191308E-2
5.055700380E-1,-1.056796908E-1,2.748893574E-2,-3.848451003E-2
5.084157140E-1,-1.075122803E-1,2.565634064E-2,-3.543018550E-2
5.096775760E-1,-1.081231460E-1,2.443460934E-2,-3.970624134E-2
5.124696530E-1,-1.069014147E-1,2.382374369E-2,-3.909537569E-2
5.137825380E-1,-1.105666086E-1,1.954768784E-2,-3.604105115E-2
5.162890760E-1,-1.111774743E-1,1.893682219E-2,-4.214970022E-2
5.180176920E-1,-1.111774743E-1,1.893682219E-2,-4.153883830E-2
5.204358450E-1,-1.111774743E-1,1.710422710E-2,-4.214970022E-2
5.221946530E-1,-1.136209369E-1,1.588249579E-2,-4.825835302E-2
5.246100380E-1,-1.130100712E-1,1.527163107E-2,-4.581489414E-2
5.261420380E-1,-1.148426682E-1,1.404990070E-2,-4.703662544E-2
5.287264990E-1,-1.160643995E-1,1.343903504E-2,-4.886921868E-2
5.302562300E-1,-1.197295859E-1,1.343903504E-2,-4.886921868E-2
5.330007530E-1,-1.185078546E-1,1.527163107E-2,-4.886921868E-2
5.344289610E-1,-1.197295859E-1,1.527163107E-2,-5.253441259E-2
5.368180760E-1,-1.227839142E-1,1.771509275E-2,-5.375614017E-2
5.384387680E-1,-1.227839142E-1,1.649336144E-2,-5.009094998E-2
5.409264990E-1,-1.258382350E-1,1.893682219E-2,-5.253441259E-2
5.426117300E-1,-1.295034289E-1,2.199114859E-2,-5.070181563E-2
5.452953070E-1,-1.313360333E-1,2.443460934E-2,-5.131268129E-2
5.466495380E-1,-1.337794960E-1,2.809980139E-2,-5.436700583E-2
5.494729830E-1,-1.362229437E-1,3.604105115E-2,-5.131268129E-2
5.508616150E-1,-1.404990107E-1,3.787364438E-2,-5.558873713E-2
5.535668680E-1,-1.441642046E-1,4.337143153E-2,-5.619960278E-2
5.550219610E-1,-1.472185254E-1,4.948008433E-2,-5.375614017E-2
5.576079060E-1,-1.521054506E-1,5.314527452E-2,-5.681046844E-2
5.589783450E-1,-1.563815027E-1,5.742133409E-2,-5.864306539E-2
5.616743300E-1,-1.618792862E-1,6.475171447E-2,-5.742133409E-2
5.630513070E-1,-1.667662114E-1,7.330382615E-2,-6.047565863E-2
5.657767140E-1,-1.710422635E-1,7.452555746E-2,-6.230825558E-2
5.670962680E-1,-1.753183305E-1,8.185594529E-2,-6.169738993E-2
5.699269830E-1,-1.832595766E-1,8.796459436E-2,-6.291911751E-2
5.711891150E-1,-1.844813079E-1,8.918632567E-2,-6.352998316E-2
