"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
6.517785600E-1,-1.054406452E1,7.661445439E-2,-1.197100878E0
6.533773840E-1,-1.052012253E1,6.464344263E-2,-1.149216771E0
6.558807140E-1,-1.048899746E1,6.224924326E-2,-1.108515382E0
6.574419610E-1,-1.046984386E1,5.985504389E-2,-1.091755986E0
6.600080210E-1,-1.044590187E1,5.746084079E-2,-1.043871999E0
6.616993070E-1,-1.039562416E1,5.267243832E-2,-1.017535686E0
6.641093290E-1,-1.037407589E1,2.873042040E-2,-9.935936928E-1
6.655775760E-1,-1.034295177E1,-4.788403399E-3,-9.576807022E-1
6.682110600E-1,-1.030224991E1,-1.915361360E-2,-8.930372596E-1
6.696930380E-1,-1.027591324E1,-4.070143029E-2,-8.690952063E-1
6.723128290E-1,-1.022563553E1,-5.027823523E-2,-7.996633649E-1
6.737030380E-1,-1.017535686E1,-8.140286058E-2,-7.350199223E-1
6.764151370E-1,-1.014902115E1,-1.029506698E-1,-7.086837292E-1
6.780670760E-1,-1.008916569E1,-1.436520964E-1,-6.584054828E-1
6.803731150E-1,-1.003409958E1,-1.771709323E-1,-6.057330370E-1
6.819961910E-1,-9.979032516E0,-1.963245422E-1,-5.482721925E-1
6.845051530E-1,-9.943120003E0,-2.154781520E-1,-5.267243981E-1
6.863499610E-1,-9.868899345E0,-2.657563984E-1,-4.955997467E-1
6.886579220E-1,-9.811438560E0,-3.040636182E-1,-4.764461517E-1
6.901674610E-1,-9.780313492E0,-3.112462163E-1,-4.596867263E-1
6.928191910E-1,-9.742006302E0,-3.423708379E-1,-4.333505034E-1
6.943846150E-1,-9.686940193E0,-3.567360640E-1,-4.070142806E-1
6.969366750E-1,-9.665391922E0,-3.830722570E-1,-3.926490843E-1
6.985131910E-1,-9.610325813E0,-4.357447028E-1,-3.830722570E-1
7.008982300E-1,-9.545681953E0,-4.525041282E-1,-3.687070608E-1
7.027138070E-1,-9.524134636E0,-4.596867263E-1,-3.567360640E-1
7.049832680E-1,-9.473855972E0,-4.908113480E-1,-3.423708379E-1
7.067946910E-1,-9.433155060E0,-5.219359994E-1,-3.471592367E-1
7.092452680E-1,-9.385271072E0,-5.410895944E-1,-3.567360640E-1
7.108196910E-1,-9.363722801E0,-5.530605912E-1,-3.615244627E-1
7.133574060E-1,-9.342175484E0,-5.746083856E-1,-3.591302633E-1
7.147883450E-1,-9.306262016E0,-5.770025849E-1,-3.375824392E-1
7.174591370E-1,-9.306262016E0,-5.985504389E-1,-3.280056417E-1
